scenario_approach;run_id;approach;scenario;t_e2e_ms;t_protocol_overhead_ms;t_api_logic_ms;tools_called;api_status_codes;success;judge_score;judge_reason
multi_sunny_mcp;61;mcp;multi_sunny;24157.424;10279.365;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;62;mcp;multi_sunny;23984.459;10261.531;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;63;mcp;multi_sunny;23264.512;10226.87;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;64;mcp;multi_sunny;22907.114;10256.237;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;65;mcp;multi_sunny;23483.501;10268.969;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;66;mcp;multi_sunny;23385.993;10270.54;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;67;mcp;multi_sunny;23601.056;10271.664;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;68;mcp;multi_sunny;23902.295;10246.865;0.108;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;69;mcp;multi_sunny;23726.522;10272.719;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;70;mcp;multi_sunny;23153.508;10282.96;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;71;mcp;multi_sunny;23346.129;10217.444;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;72;mcp;multi_sunny;23379.736;10272.955;0.088;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;73;mcp;multi_sunny;23169.906;10257.441;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;74;mcp;multi_sunny;24202.071;10209.306;0.092;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;75;mcp;multi_sunny;23093.181;10242.631;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;76;mcp;multi_sunny;22901.015;10256.479;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;77;mcp;multi_sunny;24071.49;10215.743;0.088;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;78;mcp;multi_sunny;23298.53;10274.048;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;79;mcp;multi_sunny;23042.783;10290.581;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;80;mcp;multi_sunny;23217.158;10264.278;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;81;mcp;multi_sunny;23691.971;10280.597;0.082;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;82;mcp;multi_sunny;23245.308;10239.429;0.094;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;83;mcp;multi_sunny;23087.344;10219.313;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;84;mcp;multi_sunny;23349.295;10271.662;0.088;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;85;mcp;multi_sunny;23366.192;10208.473;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;86;mcp;multi_sunny;28805.531;10317.042;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;87;mcp;multi_sunny;23021.127;10197.201;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;88;mcp;multi_sunny;23097.377;10239.159;0.092;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;89;mcp;multi_sunny;23121.11;10289.395;0.081;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;90;mcp;multi_sunny;23163.918;10295.594;0.082;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;91;mcp;multi_sunny;23757.108;10272.973;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;92;mcp;multi_sunny;23536.199;10269.649;0.09;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;93;mcp;multi_sunny;23364.371;10241.672;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;94;mcp;multi_sunny;23244.097;10236.635;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;95;mcp;multi_sunny;23129.22;10257.631;0.092;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;96;mcp;multi_sunny;23217.302;10257.993;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;97;mcp;multi_sunny;23432.896;10219.934;0.09;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;98;mcp;multi_sunny;23352.301;10296.854;0.09;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;99;mcp;multi_sunny;22339.244;10288.793;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;100;mcp;multi_sunny;22906.571;10259.186;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
sunny_direct;1;direct;sunny;7304.723;0.003;2055.545;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;2;direct;sunny;6745.318;0.004;2034.646;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;3;direct;sunny;6880.817;0.002;2057.074;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;4;direct;sunny;7137.292;0.002;2043.274;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;5;direct;sunny;7430.579;0.002;2058.107;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;6;direct;sunny;6743.32;0.002;2053.162;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;7;direct;sunny;6520.689;0.002;2048.115;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;8;direct;sunny;6641.905;0.002;2061.984;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;9;direct;sunny;6863.006;0.002;2038.239;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;10;direct;sunny;6467.798;0.002;2059.81;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;11;direct;sunny;6501.819;0.002;2059.867;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;12;direct;sunny;6776.201;0.006;2047.416;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;13;direct;sunny;6698.775;0.002;2039.933;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;14;direct;sunny;7313.048;0.002;2053.192;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;15;direct;sunny;6673.598;0.002;2040.496;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;16;direct;sunny;7312.674;0.002;2053.741;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;17;direct;sunny;7230.549;0.002;2054.464;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;18;direct;sunny;6923.363;0.002;2057.426;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;19;direct;sunny;7759.93;0.003;2045.337;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;20;direct;sunny;7428.25;0.002;2057.268;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;21;direct;sunny;6800.176;0.002;2059.699;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;22;direct;sunny;6801.663;0.002;2040.219;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;23;direct;sunny;6675.479;0.002;2027.836;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;24;direct;sunny;6663.034;0.002;2034.966;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;25;direct;sunny;6712.561;0.002;2039.813;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;26;direct;sunny;6492.477;0.002;2043.349;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;27;direct;sunny;6677.226;0.002;2047.502;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;28;direct;sunny;6630.842;0.002;2049.472;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;29;direct;sunny;6584.931;0.002;2032.669;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;30;direct;sunny;6801.045;0.002;2046.868;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;31;direct;sunny;7015.878;0.002;2055.629;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;32;direct;sunny;6923.635;0.002;2052.454;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;33;direct;sunny;6559.305;0.002;2037.167;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;34;direct;sunny;6505.31;0.002;2037.575;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;35;direct;sunny;6810.372;0.002;2046.357;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;36;direct;sunny;6629.965;0.003;2058.941;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;37;direct;sunny;7474.59;0.002;2060.242;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;38;direct;sunny;6962.253;0.002;2057.625;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;39;direct;sunny;6795.609;0.002;2054.587;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;40;direct;sunny;6612.645;0.002;2063.523;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;41;direct;sunny;6908.631;0.002;2061.46;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;42;direct;sunny;6631.953;0.002;2049.362;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;43;direct;sunny;6703.388;0.002;2045.097;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;44;direct;sunny;6481.731;0.002;2051.147;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;45;direct;sunny;6681.49;0.002;2033.89;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;46;direct;sunny;7051.843;0.002;2059.953;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;47;direct;sunny;8898.744;0.002;2031.276;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;48;direct;sunny;6554.227;0.002;2048.008;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;49;direct;sunny;6836.161;0.002;2054.0;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;50;direct;sunny;6792.753;0.002;2045.642;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;51;direct;sunny;6557.451;0.002;2079.9;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;52;direct;sunny;6752.58;0.002;2045.913;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;53;direct;sunny;6668.451;0.002;2042.89;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;54;direct;sunny;6712.249;0.002;2035.767;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;55;direct;sunny;7005.867;0.002;2050.576;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;56;direct;sunny;7377.996;0.002;2049.117;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;57;direct;sunny;7179.041;0.002;2056.688;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;58;direct;sunny;6295.237;0.002;2059.17;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;59;direct;sunny;6677.437;0.002;2052.292;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;60;direct;sunny;6710.557;0.002;2056.008;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;61;direct;sunny;6731.14;0.002;2031.918;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;62;direct;sunny;6881.117;0.002;2051.291;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;63;direct;sunny;6476.967;0.002;2049.619;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;64;direct;sunny;7391.436;0.002;2060.392;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;65;direct;sunny;6814.939;0.002;2038.145;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;66;direct;sunny;6667.94;0.002;2051.912;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;67;direct;sunny;6532.493;0.002;2037.158;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;68;direct;sunny;6844.11;0.002;2074.499;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;69;direct;sunny;6560.333;0.002;2047.113;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;70;direct;sunny;6685.584;0.002;2064.487;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;71;direct;sunny;6689.631;0.002;2040.022;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;72;direct;sunny;7025.998;0.002;2060.099;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;73;direct;sunny;7593.506;0.002;2050.073;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;74;direct;sunny;6556.767;0.002;2043.342;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;75;direct;sunny;8466.23;0.002;2056.655;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;76;direct;sunny;6942.801;0.004;2057.874;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;77;direct;sunny;6826.152;0.002;2053.64;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;78;direct;sunny;7610.413;0.002;2057.723;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;79;direct;sunny;6383.617;0.002;2044.926;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;80;direct;sunny;6485.855;0.002;2050.199;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;81;direct;sunny;6584.542;0.002;2046.583;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;82;direct;sunny;6755.056;0.002;2029.071;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;83;direct;sunny;6528.492;0.002;2043.87;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;84;direct;sunny;6528.89;0.002;2042.64;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;85;direct;sunny;7201.363;0.002;2037.851;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;86;direct;sunny;7254.062;0.002;2050.289;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;87;direct;sunny;4286.241;0.002;-260.625;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;88;direct;sunny;6694.033;0.002;2040.833;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;89;direct;sunny;7293.778;0.002;2045.936;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;90;direct;sunny;6472.089;0.002;2034.18;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;91;direct;sunny;6451.064;0.002;2065.657;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;92;direct;sunny;6656.83;0.002;2043.828;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;93;direct;sunny;6565.959;0.002;2042.742;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;94;direct;sunny;6602.013;0.002;2056.916;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;95;direct;sunny;6530.229;0.002;2038.223;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;96;direct;sunny;6644.449;0.002;2021.152;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;97;direct;sunny;6767.861;0.002;2077.439;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;98;direct;sunny;6534.789;0.002;2047.303;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;99;direct;sunny;6453.979;0.002;2071.537;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_direct;100;direct;sunny;6437.557;0.002;2067.972;get_inventory_direct;200;True;1.0;All 3 baseline checks passed
sunny_mcp;1;mcp;sunny;11022.547;4125.064;0.063;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;2;mcp;sunny;10878.645;4094.492;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;3;mcp;sunny;12271.94;4106.667;0.046;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;4;mcp;sunny;13987.522;4143.855;0.046;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;5;mcp;sunny;11591.693;4090.786;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;6;mcp;sunny;11319.677;4152.013;0.046;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;7;mcp;sunny;11344.8;4100.492;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;8;mcp;sunny;10545.567;4118.611;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;9;mcp;sunny;10900.597;4113.1;0.049;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;10;mcp;sunny;10853.96;4122.793;0.068;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;11;mcp;sunny;12364.86;4102.436;0.045;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;12;mcp;sunny;11046.149;4095.216;0.045;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;13;mcp;sunny;11950.742;4103.322;0.045;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;14;mcp;sunny;11243.762;4102.885;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;15;mcp;sunny;10997.444;4105.831;0.05;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;16;mcp;sunny;10849.156;4104.734;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;17;mcp;sunny;11458.214;4118.952;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;18;mcp;sunny;10588.596;4113.571;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;19;mcp;sunny;10532.442;4099.78;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;20;mcp;sunny;10872.127;4089.844;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;21;mcp;sunny;10835.094;4091.544;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;22;mcp;sunny;10950.833;4103.672;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;23;mcp;sunny;10642.044;4116.772;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;24;mcp;sunny;10598.201;4138.668;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;25;mcp;sunny;11031.414;4118.568;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;26;mcp;sunny;11467.038;4126.543;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;27;mcp;sunny;10754.332;4133.107;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;28;mcp;sunny;10926.123;4105.004;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;29;mcp;sunny;11104.025;4095.185;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;30;mcp;sunny;11337.759;4112.683;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;31;mcp;sunny;13279.525;4126.432;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;32;mcp;sunny;10791.056;4089.792;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;33;mcp;sunny;11701.926;4110.124;0.045;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;34;mcp;sunny;10694.335;4078.898;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;35;mcp;sunny;10873.368;4078.736;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;36;mcp;sunny;11367.459;4081.433;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;37;mcp;sunny;10588.685;4115.591;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;38;mcp;sunny;11038.807;4112.095;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;39;mcp;sunny;11035.464;4104.361;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;40;mcp;sunny;10816.766;4103.928;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;41;mcp;sunny;10982.274;4106.73;0.043;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;42;mcp;sunny;11061.824;4105.591;0.045;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;43;mcp;sunny;12815.388;4111.998;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;44;mcp;sunny;12033.111;4119.208;0.044;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
sunny_mcp;45;mcp;sunny;10866.436;4105.6;0.045;get_inventory_mcp, get_stock_mcp;200, 200;True;1.0;All 3 baseline checks passed
